match_id,player1,player2,player1hand,player2hand
20151006-W-Beijing-R64-Madison_Brengle-Belinda_Bencic.html,Madison Brengle,Belinda Bencic,RH,RH
20151007-M-Beijing-R16-Viktor_Troicki-Yen_Hsun_Lu.html,Viktor Troicki,Yen Hsun Lu,RH,RH
20151007-W-Beijing-R32-Agnieszka_Radwanska-Mona_Barthel.html,Agnieszka Radwanska,Mona Barthel,RH,RH
20151008-M-Beijing-R16-David_Goffin-Fabio_Fognini.html,David Goffin,Fabio Fognini,RH,RH
20151008-M-Beijing-R16-Novak_Djokovic-Ze_Zhang.html,Novak Djokovic,Ze Zhang,RH,RH
20151008-M-Beijing-R16-Pablo_Cuevas-Ivo_Karlovic.html,Pablo Cuevas,Ivo Karlovic,RH,RH
20151008-M-Mohammedia_CH-QF-Jozef_Kovalik-Federico_Delbonis.html,Jozef Kovalik,Federico Delbonis,RH,LH
20151008-M-Sacramento_CH-R16-Jared_Donaldson-Tennys_Sandgren.html,Jared Donaldson,Tennys Sandgren,RH,RH
20151008-M-Tokyo-R16-Roberto_Bautista_Agut-Nick_Kyrgios.html,Roberto Bautista Agut,Nick Kyrgios,RH,RH
20151008-W-Beijing-R16-Bethanie_Mattek_Sands-Roberta_Vinci.html,Bethanie Mattek Sands,Roberta Vinci,RH,RH
20151008-W-Beijing-R16-Mirjana_Lucic-Garbine_Muguruza.html,Mirjana Lucic,Garbine Muguruza,RH,RH
20151008-W-Beijing-R32-Teliana_Pereira-Flavia_Pennetta.html,Teliana Pereira,Flavia Pennetta,RH,RH
20151009-M-Beijing-QF-John_Isner-Novak_Djokovic.html,John Isner,Novak Djokovic,RH,RH
20151009-M-Sacramento_CH-QF-Daniel_Brands-Denis_Kudla.html,Daniel Brands,Denis Kudla,RH,RH
20151009-M-Sacramento_CH-QF-Jared_Donaldson-Mackenzie_Mcdonald.html,Jared Donaldson,Mackenzie Mcdonald,RH,RH
20151009-M-Tokyo-QF-Nick_Kyrgios-Benoit_Paire.html,Nick Kyrgios,Benoit Paire,RH,RH
20151009-W-Beijing-QF-Agnieszka_Radwanska-Angelique_Kerber.html,Agnieszka Radwanska,Angelique Kerber,RH,LH
20151009-W-Beijing-QF-Bethanie_Mattek_Sands-Garbine_Muguruza.html,Bethanie Mattek Sands,Garbine Muguruza,RH,RH
20151010-M-Beijing-SF-David_Ferrer-Novak_Djokovic.html,David Ferrer,Novak Djokovic,RH,RH
20151010-M-Tokyo-SF-Gilles_Muller-Stan_Wawrinka.html,Gilles Muller,Stan Wawrinka,LH,RH
20151010-M-Tokyo-SF-Kei_Nishikori-Benoit_Paire.html,Kei Nishikori,Benoit Paire,RH,RH
20151010-W-Beijing-SF-Agnieszka_Radwanska-Garbine_Muguruza.html,Agnieszka Radwanska,Garbine Muguruza,RH,RH
20151011-M-Beijing-F-Rafael_Nadal-Novak_Djokovic.html,Rafael Nadal,Novak Djokovic,LH,RH
20151011-M-Sacramento_CH-F-Jared_Donaldson-Taylor_Fritz.html,Jared Donaldson,Taylor Fritz,RH,RH
20151011-M-Tokyo-F-Stan_Wawrinka-Benoit_Paire.html,Stan Wawrinka,Benoit Paire,RH,RH
20151011-W-Beijing-F-Timea_Bacsinszky-Garbine_Muguruza.html,Timea Bacsinszky,Garbine Muguruza,RH,RH
20151012-M-Shanghai_Masters-R64-Marin_Cilic-Di_Wu.html,Marin Cilic,Di Wu,RH,RH
20151013-M-Rennes_CH-R32-Jeremy_Jahn-Steve_Darcis.html,Jeremy Jahn,Steve Darcis,RH,RH
20151013-M-Shanghai_Masters-R32-Roger_Federer-Albert_Ramos.html,Roger Federer,Albert Ramos,RH,LH
20151013-M-Shanghai_Masters-R64-Milos_Raonic-Thomaz_Bellucci.html,Milos Raonic,Thomaz Bellucci,RH,LH
20151013-M-Tashkent_CH-R32-Denis_Istomin-Uladzimir_Ignatik.html,Denis Istomin,Uladzimir Ignatik,RH,RH
20151013-M-Tashkent_CH-R32-Ti_Chen-Maximilian_Marterer.html,Ti Chen,Maximilian Marterer,RH,LH
20151013-W-Linz-R32-Stefanie_Voegele-Tamira_Paszek.html,Stefanie Voegele,Tamira Paszek,RH,RH
20151014-M-Corrientes_CH-R32-Fernando_Romboli-Diego_Schwartzman.html,Fernando Romboli,Diego Schwartzman,RH,RH
20151014-M-Ho_Chi_Minh_City_CH-R16-Luke_Saville-Flavio_Cipolla.html,Luke Saville,Flavio Cipolla,RH,RH
20151014-M-Shanghai_Masters-R32-David_Ferrer-Bernard_Tomic.html,David Ferrer,Bernard Tomic,RH,RH
20151014-M-Shanghai_Masters-R32-Novak_Djokovic-Martin_Klizan.html,Novak Djokovic,Martin Klizan,RH,LH
20151014-M-Shanghai_Masters-R32-Viktor_Troicki-Stan_Wawrinka.html,Viktor Troicki,Stan Wawrinka,RH,RH
20151014-W-Linz-R32-Aleksandra_Krunic-Roberta_Vinci.html,Aleksandra Krunic,Roberta Vinci,RH,RH
20151015-M-Corrientes_CH-R16-Diego_Schwartzman-Hugo_Dellien.html,Diego Schwartzman,Hugo Dellien,RH,RH
20151015-M-Fairfield_CH-R16-Blaz_Kavcic-Jason_Jung.html,Blaz Kavcic,Jason Jung,RH,RH
20151015-M-Shanghai_Masters-R16-Novak_Djokovic-Feliciano_Lopez.html,Novak Djokovic,Feliciano Lopez,RH,LH
20151016-M-Shanghai_Masters-QF-Novak_Djokovic-Bernard_Tomic.html,Novak Djokovic,Bernard Tomic,RH,RH
20151016-M-Shanghai_Masters-QF-Rafael_Nadal-Stan_Wawrinka.html,Rafael Nadal,Stan Wawrinka,LH,RH
20151016-M-Shanghai_Masters-QF-Tomas_Berdych-Andy_Murray.html,Tomas Berdych,Andy Murray,RH,RH
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber.html,Caroline Garcia,Angelique Kerber,RH,LH
20151016-W-Hong_Kong-QF-Venus_Williams-Alize_Cornet.html,Venus Williams,Alize Cornet,RH,RH
20151016-W-Tianjin-QF-Timea_Babos-Karolina_Pliskova.html,Timea Babos,Karolina Pliskova,RH,RH
20151017-M-Corrientes_CH-SF-Facundo_Arguello-Diego_Schwartzman.html,Facundo Arguello,Diego Schwartzman,RH,RH
20151017-M-Fairfield_CH-SF-Francis_Tiafoe-Dustin_Brown.html,Francis Tiafoe,Dustin Brown,RH,RH
20151017-M-Ho_Chi_Minh_City_CH-SF-Flavio_Cipolla-Jordan_Thompson.html,Flavio Cipolla,Jordan Thompson,RH,RH
20151017-M-Shanghai_Masters-SF-Andy_Murray-Novak_Djokovic.html,Andy Murray,Novak Djokovic,RH,RH
20151017-M-Shanghai_Masters-SF-Rafael_Nadal-Jo_Wilfried_Tsonga.html,Rafael Nadal,Jo Wilfried Tsonga,LH,RH
20151017-W-Tianjin-SF-Danka_Kovinic-Bojana_Jovanovski.html,Danka Kovinic,Bojana Jovanovski,RH,RH
20151018-M-Corrientes_CH-F-Diego_Schwartzman-Maximo_Gonzalez.html,Diego Schwartzman,Maximo Gonzalez,RH,RH
20151018-M-Ho_Chi_Minh_City_CH-F-Saketh_Myneni-Jordan_Thompson.html,Saketh Myneni,Jordan Thompson,RH,RH
20151018-M-Shanghai_Masters-F-Jo_Wilfried_Tsonga-Novak_Djokovic.html,Jo Wilfried Tsonga,Novak Djokovic,RH,RH
20151018-W-Tianjin-F-Danka_Kovinic-Agnieszka_Radwanska.html,Danka Kovinic,Agnieszka Radwanska,RH,RH
20151019-M-Brest_CH-R32-David_Guez-Ruben_Ramirez_Hidalgo.html,David Guez,Ruben Ramirez Hidalgo,RH,RH
20151019-W-Luxembourg-R32-Tatjana_Maria-Tessah_Andrianjafitrimo.html,Tatjana Maria,Tessah Andrianjafitrimo,RH,RH
20151019-W-Moscow-R32-Tsvetana_Pironkova-Irina_Camelia_Begu.html,Tsvetana Pironkova,Irina Camelia Begu,RH,RH
20151020-M-Stockholm-R32-Sam_Querrey-Marcos_Baghdatis.html,Sam Querrey,Marcos Baghdatis,RH,RH
20151020-W-Moscow-R32-Kristina_Mladenovic-Ana_Bogdan.html,Kristina Mladenovic,Ana Bogdan,RH,RH
20151020-W-Moscow-R32-Paula_Kania-Daria_Kasatkina.html,Paula Kania,Daria Kasatkina,RH,RH
20151021-M-Santiago_CH-R16-Kimmer_Coppejans-Hans_Podlipnik_Castillo.html,Kimmer Coppejans,Hans Podlipnik Castillo,RH,RH
20151021-M-Stockholm-R16-Leonardo_Mayer-Gilles_Simon.html,Leonardo Mayer,Gilles Simon,RH,RH
20151021-M-Vienna-R16-Sergiy_Stakhovsky-Ivo_Karlovic.html,Sergiy Stakhovsky,Ivo Karlovic,RH,RH
20151021-W-Moscow-R16-Anastasija_Sevastova-Karolina_Pliskova.html,Anastasija Sevastova,Karolina Pliskova,RH,RH
20151021-W-Moscow-R16-Daria_Saville-Flavia_Pennetta.html,Daria Saville,Flavia Pennetta,RH,RH
20151021-W-Moscow-R16-Dominika_Cibulkova-Carla_Suarez_Navarro.html,Dominika Cibulkova,Carla Suarez Navarro,RH,RH
20151021-W-Moscow-R16-Kristina_Mladenovic-Margarita_Gasparyan.html,Kristina Mladenovic,Margarita Gasparyan,RH,RH
20151022-M-Brest_CH-R16-Andrea_Arnaboldi-Adrian_Ungur.html,Andrea Arnaboldi,Adrian Ungur,LH,RH
20151022-M-Ningbo_CH-R16-Flavio_Cipolla-Franco_Skugor.html,Flavio Cipolla,Franco Skugor,RH,RH
20151022-M-Stockholm-R16-Jeremy_Chardy-Federico_Delbonis.html,Jeremy Chardy,Federico Delbonis,RH,LH
20151022-M-Vienna-R16-Jo_Wilfried_Tsonga-Lukas_Rosol.html,Jo Wilfried Tsonga,Lukas Rosol,RH,RH
20151022-W-Luxembourg-R16-Stefanie_Voegele-Anna_Lena_Friedsam.html,Stefanie Voegele,Anna Lena Friedsam,RH,RH
20151022-W-Moscow-QF-Anastasija_Sevastova-Svetlana_Kuznetsova.html,Anastasija Sevastova,Svetlana Kuznetsova,RH,RH
20151022-W-Moscow-R16-Daria_Kasatkina-Irina_Camelia_Begu.html,Daria Kasatkina,Irina Camelia Begu,RH,RH
20151023-M-Stockholm-QF-Gilles_Muller-Marcos_Baghdatis.html,Gilles Muller,Marcos Baghdatis,LH,RH
20151023-M-Stockholm-QF-Jack_Sock-Gilles_Simon.html,Jack Sock,Gilles Simon,RH,RH
20151023-M-Stockholm-QF-Richard_Gasquet-Jeremy_Chardy.html,Richard Gasquet,Jeremy Chardy,RH,RH
20151023-M-Vienna-QF-Gael_Monfils-Lukas_Rosol.html,Gael Monfils,Lukas Rosol,RH,RH
20151023-W-Luxembourg-QF-Barbora_Strycova-Alison_Van_Uytvanck.html,Barbora Strycova,Alison Van Uytvanck,RH,RH
20151023-W-Luxembourg-QF-Misaki_Doi-Jelena_Jankovic.html,Misaki Doi,Jelena Jankovic,LH,RH
20151023-W-Luxembourg-QF-Stefanie_Voegele-Laura_Siegemund.html,Stefanie Voegele,Laura Siegemund,RH,RH
20151023-W-Moscow-SF-Lesia_Tsurenko-Svetlana_Kuznetsova.html,Lesia Tsurenko,Svetlana Kuznetsova,RH,RH
20151024-M-Stockholm-SF-Richard_Gasquet-Jack_Sock.html,Richard Gasquet,Jack Sock,RH,RH
20151024-M-Vienna-SF-David_Ferrer-Gael_Monfils.html,David Ferrer,Gael Monfils,RH,RH
20151024-M-Vienna-SF-Steve_Johnson-Ernests_Gulbis.html,Steve Johnson,Ernests Gulbis,RH,RH
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova.html,Svetlana Kuznetsova,Anastasia Pavlyuchenkova,RH,RH
20151025-M-Stockholm-F-Tomas_Berdych-Jack_Sock.html,Tomas Berdych,Jack Sock,RH,RH
20151025-M-Vienna-F-Steve_Johnson-David_Ferrer.html,Steve Johnson,David Ferrer,RH,RH
20151025-W-Luxembourg-F-Mona_Barthel-Misaki_Doi.html,Mona Barthel,Misaki Doi,RH,LH
20151025-W-Singapore-RR-Angelique_Kerber-Garbine_Muguruza.html,Angelique Kerber,Garbine Muguruza,LH,RH
20151025-W-Singapore-RR-Lucie_Safarova-Garbine_Muguruza.html,Lucie Safarova,Garbine Muguruza,LH,RH
20151025-W-Singapore-RR-Simona_Halep-Flavia_Pennetta.html,Simona Halep,Flavia Pennetta,RH,RH
20151027-M-Basel-R32-Grigor_Dimitrov-Sergiy_Stakhovsky.html,Grigor Dimitrov,Sergiy Stakhovsky,RH,RH
20151027-M-Basel-R32-John_Isner-Ernests_Gulbis.html,John Isner,Ernests Gulbis,RH,RH
20151027-M-Basel-R32-Roger_Federer-Mikhail_Kukushkin.html,Roger Federer,Mikhail Kukushkin,RH,RH
20151027-W-ITF_Macon-R32-Anna_Tatishvili-Barbara_Haas.html,Anna Tatishvili,Barbara Haas,RH,RH
20151027-W-Singapore-RR-Flavia_Pennetta-Agnieszka_Radwanska.html,Flavia Pennetta,Agnieszka Radwanska,RH,RH
20151027-W-Singapore-RR-Maria_Sharapova-Simona_Halep.html,Maria Sharapova,Simona Halep,RH,RH
20151029-M-Basel-R16-Philipp_Kohlschreiber-Roger_Federer.html,Philipp Kohlschreiber,Roger Federer,RH,RH
20151029-M-Basel-R16-Rafael_Nadal-Grigor_Dimitrov.html,Rafael Nadal,Grigor Dimitrov,LH,RH
20151029-W-ITF_Macon-R16-Viktorija_Golubic-Cagla_Buyukakcay.html,Viktorija Golubic,Cagla Buyukakcay,RH,RH
20151029-W-Singapore-RR-Agnieszka_Radwanska-Simona_Halep.html,Agnieszka Radwanska,Simona Halep,RH,RH
20151030-M-Basel-QF-Donald_Young-Jack_Sock.html,Donald Young,Jack Sock,LH,RH
20151030-M-Basel-QF-Roger_Federer-David_Goffin.html,Roger Federer,David Goffin,RH,RH
20151030-M-Monterrey_CH-SF-Ernesto_Escobedo-Victor_Estrella.html,Ernesto Escobedo,Victor Estrella,RH,RH
20151030-M-Valencia-QF-Joao_Sousa-Pablo_Cuevas.html,Joao Sousa,Pablo Cuevas,RH,RH
20151030-M-Valencia-QF-Steve_Johnson-Guillermo_Garcia_Lopez.html,Steve Johnson,Guillermo Garcia Lopez,RH,RH
20151031-M-Basel-SF-Rafael_Nadal-Richard_Gasquet.html,Rafael Nadal,Richard Gasquet,LH,RH
20151031-M-Basel-SF-Roger_Federer-Jack_Sock.html,Roger Federer,Jack Sock,RH,RH
20151031-M-Valencia-SF-Roberto_Bautista_Agut-Steve_Johnson.html,Roberto Bautista Agut,Steve Johnson,RH,RH
20151031-M-Valencia-SF-Vasek_Pospisil-Joao_Sousa.html,Vasek Pospisil,Joao Sousa,RH,RH
20151031-W-Singapore-SF-Agnieszka_Radwanska-Garbine_Muguruza.html,Agnieszka Radwanska,Garbine Muguruza,RH,RH
20151031-W-Singapore-SF-Maria_Sharapova-Petra_Kvitova.html,Maria Sharapova,Petra Kvitova,RH,LH
20151101-M-Valencia-F-Roberto_Bautista_Agut-Joao_Sousa.html,Roberto Bautista Agut,Joao Sousa,RH,RH
20151101-W-Singapore-F-Petra_Kvitova-Agnieszka_Radwanska.html,Petra Kvitova,Agnieszka Radwanska,LH,RH
20151102-M-Paris-R64-Adrian_Mannarino-Dominic_Thiem.html,Adrian Mannarino,Dominic Thiem,LH,RH
20151102-M-Paris-R64-Aljaz_Bedene-Marcel_Granollers.html,Aljaz Bedene,Marcel Granollers,RH,RH
20151102-M-Paris-R64-Benoit_Paire-Gael_Monfils.html,Benoit Paire,Gael Monfils,RH,RH
20151102-M-Paris-R64-Borna_Coric-Fernando_Verdasco.html,Borna Coric,Fernando Verdasco,RH,LH
20151102-M-Paris-R64-Martin_Klizan-Leonardo_Mayer.html,Martin Klizan,Leonardo Mayer,LH,RH
20151102-M-Paris-R64-Teymuraz_Gabashvili-Thomaz_Bellucci.html,Teymuraz Gabashvili,Thomaz Bellucci,RH,LH
20151103-M-Paris-R32-Edouard_Roger_Vasselin-Ivo_Karlovic.html,Edouard Roger Vasselin,Ivo Karlovic,RH,RH
20151103-M-Paris-R64-Lucas_Pouille-Jeremy_Chardy.html,Lucas Pouille,Jeremy Chardy,RH,RH
20151103-M-Paris-R64-Viktor_Troicki-Jack_Sock.html,Viktor Troicki,Jack Sock,RH,RH
20151103-W-ITF_Waco-R32-Julia_Glushko-Mayo_Hibi.html,Julia Glushko,Mayo Hibi,RH,RH
20151104-M-Guayaquil_CH-R16-Diego_Schwartzman-Dennis_Novak.html,Diego Schwartzman,Dennis Novak,RH,RH
20151104-M-Paris-R32-John_Isner-Aljaz_Bedene.html,John Isner,Aljaz Bedene,RH,RH
20151104-M-Paris-R32-Roberto_Bautista_Agut-Jo_Wilfried_Tsonga.html,Roberto Bautista Agut,Jo Wilfried Tsonga,RH,RH
20151104-M-Paris_Masters-R32-Andreas_Seppi-Roger_Federer.html,Andreas Seppi,Roger Federer,RH,RH
20151105-M-Paris-R16-Andy_Murray-David_Goffin.html,Andy Murray,David Goffin,RH,RH
20151105-M-Paris-R16-Novak_Djokovic-Gilles_Simon.html,Novak Djokovic,Gilles Simon,RH,RH
20151105-M-Paris-R16-Rafael_Nadal-Kevin_Anderson.html,Rafael Nadal,Kevin Anderson,LH,RH
20151105-M-Paris-R16-Stan_Wawrinka-Viktor_Troicki.html,Stan Wawrinka,Viktor Troicki,RH,RH
20151105-M-Paris-R16-Tomas_Berdych-Jo_Wilfried_Tsonga.html,Tomas Berdych,Jo Wilfried Tsonga,RH,RH
20151105-M-Paris-R32-Novak_Djokovic-Thomaz_Bellucci.html,Novak Djokovic,Thomaz Bellucci,RH,LH
20151105-M-Paris_Masters-R16-John_Isner-Roger_Federer.html,John Isner,Roger Federer,RH,RH
20151105-W-ITF_Waco-R16-Grace_Min-Anna_Tatishvili.html,Grace Min,Anna Tatishvili,RH,RH
20151106-M-Guayaquil_CH-SF-Diego_Schwartzman-Marco_Trungelliti.html,Diego Schwartzman,Marco Trungelliti,RH,RH
20151106-M-Paris-QF-Tomas_Berdych-Novak_Djokovic.html,Tomas Berdych,Novak Djokovic,RH,RH
20151107-M-Charlottesville_CH-SF-Noah_Rubin-Henri_Laaksonen.html,Noah Rubin,Henri Laaksonen,RH,RH
20151107-M-Guayaquil_CH-F-Diego_Schwartzman-Gastao_Elias.html,Diego Schwartzman,Gastao Elias,RH,RH
20151107-M-Paris-SF-David_Ferrer-Andy_Murray.html,David Ferrer,Andy Murray,RH,RH
20151107-M-Paris-SF-Novak_Djokovic-Stan_Wawrinka.html,Novak Djokovic,Stan Wawrinka,RH,RH
20151107-W-Zhuhai-RR-Elina_Svitolina-Carla_Suarez_Navarro.html,Elina Svitolina,Carla Suarez Navarro,RH,RH
20151107-W-Zhuhai-SF-Elina_Svitolina-Karolina_Pliskova.html,Elina Svitolina,Karolina Pliskova,RH,RH
20151108-M-Paris-F-Andy_Murray-Novak_Djokovic.html,Andy Murray,Novak Djokovic,RH,RH
20151108-W-ITF_Waco-F-Viktorija_Golubic-Nicole_Gibbs.html,Viktorija Golubic,Nicole Gibbs,RH,RH
20151109-M-Knoxville_CH-R32-Mischa_Zverev-Hunter_Reese.html,Mischa Zverev,Hunter Reese,LH,RH
20151109-M-Kobe_CH-R16-Yoshihito_Nishioka-Yuichi_Ito.html,Yoshihito Nishioka,Yuichi Ito,LH,RH
20151109-M-Mouilleron_Le_Captif_CH-QF-Lucas_Pouille-Sergiy_Stakhovsky.html,Lucas Pouille,Sergiy Stakhovsky,RH,RH
20151112-M-Mouilleron_CH-R16-Paul_Henri_Mathieu-Calvin_Hemery.html,Paul Henri Mathieu,Calvin Hemery,RH,RH
20151112-W-ITF_Scottsdale-R16-Samantha_Crawford-Elitsa_Kostova.html,Samantha Crawford,Elitsa Kostova,RH,RH
20151115-M-Bratislava_CH-F-Egor_Gerasimov-Lukas_Lacko.html,Egor Gerasimov,Lukas Lacko,RH,RH
20151115-M-Knoxville_CH-F-Francis_Tiafoe-Daniel_Evans.html,Francis Tiafoe,Daniel Evans,RH,RH
20151115-M-Tour_Finals-RR-Novak_Djokovic-Kei_Nishikori.html,Novak Djokovic,Kei Nishikori,RH,RH
20151115-M-Tour_Finals-RR-Tomas_Berdych-Roger_Federer.html,Tomas Berdych,Roger Federer,RH,RH
20151116-M-Brescia_CH-QF-Igor_Sijsling-Farrukh_Dustov.html,Igor Sijsling,Farrukh Dustov,RH,RH
20151116-M-Montevideo_CH-R32-Dario_Acosta-Carlos_Berlocq.html,Dario Acosta,Carlos Berlocq,RH,RH
20151116-M-Montevideo_CH-R32-Diego_Schwartzman-Orlando_Luz.html,Diego Schwartzman,Orlando Luz,RH,RH
20151116-M-Tour_Finals-RR-Andy_Murray-David_Ferrer.html,Andy Murray,David Ferrer,RH,RH
20151116-M-Tour_Finals-RR-Rafael_Nadal-Stan_Wawrinka.html,Rafael Nadal,Stan Wawrinka,LH,RH
20151117-M-Montevideo_CH-R32-Andrea_Collarini-Kyle_Edmund.html,Andrea Collarini,Kyle Edmund,LH,RH
20151117-M-Tour_Finals-RR-Roger_Federer-Novak_Djokovic.html,Roger Federer,Novak Djokovic,RH,RH
20151117-M-Tour_Finals-RR-Tomas_Berdych-Kei_Nishikori.html,Tomas Berdych,Kei Nishikori,RH,RH
20151118-M-Tour_Finals-RR-David_Ferrer-Stan_Wawrinka.html,David Ferrer,Stan Wawrinka,RH,RH
20151118-M-Tour_Finals-RR-Rafael_Nadal-Andy_Murray.html,Rafael Nadal,Andy Murray,LH,RH
20151119-M-Champaign_CH-QF-Taylor_Fritz-Malek_Jaziri.html,Taylor Fritz,Malek Jaziri,RH,RH
20151119-M-Champaign_CH-R16-Taylor_Fritz-Daniel_Evans.html,Taylor Fritz,Daniel Evans,RH,RH
20151119-M-Tour_Finals-RR-Novak_Djokovic-Tomas_Berdych.html,Novak Djokovic,Tomas Berdych,RH,RH
20151119-M-Tour_Finals-RR-Roger_Federer-Kei_Nishikori.html,Roger Federer,Kei Nishikori,RH,RH
20151120-M-Montevideo_CH-QF-Diego_Schwartzman-Horacio_Zeballos.html,Diego Schwartzman,Horacio Zeballos,RH,LH
20151121-M-Montevideo_CH-SF-Diego_Schwartzman-Inigo_Cervantes_Huegun.html,Diego Schwartzman,Inigo Cervantes Huegun,RH,RH
20151121-M-Montevideo_CH-SF-Guido_Pella-Pablo_Cuevas.html,Guido Pella,Pablo Cuevas,LH,RH
20151121-M-Tour_Finals-SF-Novak_Djokovic-Rafael_Nadal.html,Novak Djokovic,Rafael Nadal,RH,LH
20151121-M-Tour_Finals-SF-Roger_Federer-Stan_Wawrinka.html,Roger Federer,Stan Wawrinka,RH,RH
20151122-M-Montevideo_CH-F-Guido_Pella-Inigo_Cervantes_Huegun.html,Guido Pella,Inigo Cervantes Huegun,LH,RH
20151122-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic.html,Roger Federer,Novak Djokovic,RH,RH
20151123-M-Andria_CH-R32-Adrien_Bossel-Dudi_Sela.html,Adrien Bossel,Dudi Sela,LH,RH
20151123-M-Toyota_CH-R32-Makoto_Ochi-Konstantin_Kravchuk.html,Makoto Ochi,Konstantin Kravchuk,LH,RH
20151125-M-CH_Tour_Finals-RR-Radu_Albot-Guido_Pella.html,Radu Albot,Guido Pella,RH,LH
20151126-M-Challenger_Tour_Finals-RR-Paolo_Lorenzi-Inigo_Cervantes_Huegun.html,Paolo Lorenzi,Inigo Cervantes Huegun,RH,RH
20151127-M-Challenger_Tour_Finals-RR-Daniel_Munoz_De_La_Nava-Paolo_Lorenzi.html,Daniel Munoz De La Nava,Paolo Lorenzi,LH,RH
20151129-M-Challenger_Tour_Finals-F-Daniel_Munoz_De_La_Nava-Inigo_Cervantes_Huegun.html,Daniel Munoz De La Nava,Inigo Cervantes Huegun,LH,RH
20160103-W-Brisbane-R32-Anastasia_Pavlyuchenkova-Timea_Bacsinszky.html,Anastasia Pavlyuchenkova,Timea Bacsinszky,RH,RH
20160103-W-Brisbane-R32-Andrea_Petkovic-Teliana_Pereira.html,Andrea Petkovic,Teliana Pereira,RH,RH
20160103-W-Brisbane-R32-Anna_Karolina_Schmiedlova-Varvara_Lepchenko.html,Anna Karolina Schmiedlova,Varvara Lepchenko,RH,LH
20160103-W-Brisbane-R32-Dominika_Cibulkova-Yanina_Wickmayer.html,Dominika Cibulkova,Yanina Wickmayer,RH,RH
20160104-M-Doha-R32-Feliciano_Lopez-Daniel_Munoz_De_La_Nava.html,Feliciano Lopez,Daniel Munoz De La Nava,LH,LH
20160104-M-Doha-R32-Novak_Djokovic-Dustin_Brown.html,Novak Djokovic,Dustin Brown,RH,RH
20160104-M-Hopman_Cup-RR-Jack_Sock-Alexandr_Dolgopolov.html,Jack Sock,Alexandr Dolgopolov,RH,RH
20160104-W-Auckland-R32-Jelena_Ostapenko-Johanna_Larsson.html,Jelena Ostapenko,Johanna Larsson,RH,RH
20160104-W-Auckland-R32-Polona_Hercog-Sloane_Stephens.html,Polona Hercog,Sloane Stephens,RH,RH
20160104-W-Brisbane-R32-Elena_Vesnina-Victoria_Azarenka.html,Elena Vesnina,Victoria Azarenka,RH,RH
20160104-W-Brisbane-R32-Kate_Makarova-Margarita_Gasparyan.html,Kate Makarova,Margarita Gasparyan,LH,RH
20160104-W-Brisbane-R32-Roberta_Vinci-Jelena_Jankovic.html,Roberta Vinci,Jelena Jankovic,RH,RH
20160104-W-Brisbane-R32-Sara_Errani-Belinda_Bencic.html,Sara Errani,Belinda Bencic,RH,RH
20160105-W-Auckland-R32-Caroline_Wozniacki-Danka_Kovinic.html,Caroline Wozniacki,Danka Kovinic,RH,RH
20160105-W-Auckland-R32-Venus_Williams-Daria_Kasatkina.html,Venus Williams,Daria Kasatkina,RH,RH
20160105-W-Brisbane-R16-Samantha_Stosur-Carla_Suarez_Navarro.html,Samantha Stosur,Carla Suarez Navarro,RH,RH
20160106-M-Doha-R16-Rafael_Nadal-Robin_Haase.html,Rafael Nadal,Robin Haase,LH,RH
20160106-W-Auckland-R16-Jelena_Ostapenko-Naomi_Broady.html,Jelena Ostapenko,Naomi Broady,RH,RH
20160107-M-Doha-QF-Illya_Marchenko-Jeremy_Chardy.html,Illya Marchenko,Jeremy Chardy,RH,RH
20160107-M-Doha-QF-Tomas_Berdych-Kyle_Edmund.html,Tomas Berdych,Kyle Edmund,RH,RH
20160107-W-Auckland-QF-Julia_Goerges-Nao_Hibino.html,Julia Goerges,Nao Hibino,RH,RH
20160107-W-Brisbane-QF-Anastasia_Pavlyuchenkova-Angelique_Kerber.html,Anastasia Pavlyuchenkova,Angelique Kerber,RH,LH
20160107-W-Brisbane-QF-Samantha_Crawford-Andrea_Petkovic.html,Samantha Crawford,Andrea Petkovic,RH,RH
20160107-W-Brisbane-QF-Varvara_Lepchenko-Carla_Suarez_Navarro.html,Varvara Lepchenko,Carla Suarez Navarro,LH,RH
20160108-M-Brisbane-QF-Lucas_Pouille-Milos_Raonic.html,Lucas Pouille,Milos Raonic,RH,RH
20160108-M-Brisbane-QF-Roger_Federer-Grigor_Dimitrov.html,Roger Federer,Grigor Dimitrov,RH,RH
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene.html,Ramkumar Ramanathan,Aljaz Bedene,RH,RH
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko.html,Rafael Nadal,Illya Marchenko,LH,RH
20160108-M-Hopman_Cup-RR-Andy_Murray-Alexander_Zverev.html,Andy Murray,Alexander Zverev,RH,RH
20160108-W-Brisbane-SF-Carla_Suarez_Navarro-Angelique_Kerber.html,Carla Suarez Navarro,Angelique Kerber,RH,LH
20160108-W-Brisbane-SF-Samantha_Crawford-Victoria_Azarenka.html,Samantha Crawford,Victoria Azarenka,RH,RH
20160109-M-Bangkok_CH-SF-Mikhail_Youzhny-Marco_Chiudinelli.html,Mikhail Youzhny,Marco Chiudinelli,RH,RH
