/home/sports/hdd2/huangfy/charting/20240215-M-Rotterdam-R16-Holger_Rune-Alexander_Shevchenko.html,Holger Rune,Alexander Shevchenko,0.56476,0.65562,13,13,0.5,0,0,658,27/2/2024 2:55:05 PM
/home/sports/hdd2/huangfy/charting/20240214-M-Rotterdam-R32-Ugo_Humbert-Emil_Ruusuvuori.html,Ugo Humbert,Emil Ruusuvuori,0.33174,0.50933,17,15,0.53125,0,0,1884,27/2/2024 2:55:10 PM
/home/sports/hdd2/huangfy/charting/20240214-M-Rotterdam-R32-Botic_Van_De_Zandschulp-Jannik_Sinner.html,Botic Van De Zandschulp,Jannik Sinner,0.19639,0.28439,12,6,0.666666666666667,0,0,2392,27/2/2024 2:55:17 PM
/home/sports/hdd2/huangfy/charting/20240214-M-Rotterdam-R16-Alexander_Bublik-Milos_Raonic.html,Alexander Bublik,Milos Raonic,0.25739,0.35857,12,8,0.6,0,0,1640,27/2/2024 2:55:23 PM
/home/sports/hdd2/huangfy/charting/20240213-M-Rotterdam-R32-Hubert_Hurkacz-Jiri_Lehecka.html,Hubert Hurkacz,Jiri Lehecka,0.46216,0.57436,19,16,0.542857142857143,0,0,3676,27/2/2024 2:55:30 PM
/home/sports/hdd2/huangfy/charting/20240212-M-Rotterdam-R32-Milos_Raonic-Jesper_De_Jong.html,Milos Raonic,Jesper De Jong,0.48138,0.69045,13,10,0.565217391304348,0,0,552,27/2/2024 2:55:39 PM
/home/sports/hdd2/huangfy/charting/20240212-M-Rotterdam-R32-Lorenzo_Musetti-Tallon_Griekspoor.html,Lorenzo Musetti,Tallon Griekspoor,0.4663,0.55481,17,18,0.485714285714286,0,0,1130,27/2/2024 2:55:45 PM
/home/sports/hdd2/huangfy/charting/20240212-M-Rotterdam-R32-Dino_Prizmic-David_Goffin.html,Dino Prizmic,David Goffin,0.42266,0.52484,18,12,0.6,0,0,4209,27/2/2024 2:55:52 PM
/home/sports/hdd2/huangfy/charting/20240211-M-Rotterdam-Q2-Giulio_Zeppieri-Zizou_Bergs.html,Giulio Zeppieri,Zizou Bergs,0.18343,0.29889,13,8,0.619047619047619,0.00692383778437191,14,2022,27/2/2024 2:55:59 PM
/home/sports/hdd2/huangfy/charting/20240210-M-Rotterdam-Q1-Thijs_Boogaard-Hugo_Gaston.html,Thijs Boogaard,Hugo Gaston,0.21016,0.36394,12,6,0.666666666666667,0.0050761421319797,6,1182,27/2/2024 2:56:05 PM
/home/sports/hdd2/huangfy/charting/20240211-M-Dallas-F-Marcos_Giron-Tommy_Paul.html,Marcos Giron,Tommy Paul,0.36571,0.51372,18,16,0.529411764705882,0,0,3741,27/2/2024 2:56:11 PM
/home/sports/hdd2/huangfy/charting/20240210-M-Dallas-SF-Adrian_Mannarino-Marcos_Giron.html,Adrian Mannarino,Marcos Giron,0.0749,0.1848,12,4,0.75,0,0,1926,27/2/2024 2:56:18 PM
/home/sports/hdd2/huangfy/charting/20240207-M-Dallas-R16-Tommy_Paul-Taro_Daniel.html,Tommy Paul,Taro Daniel,0.74179,0.82561,12,5,0.705882352941177,0,0,2364,27/2/2024 2:56:25 PM
/home/sports/hdd2/huangfy/charting/20240211-M-Cordoba-F-Luciano_Darderi-Facundo_Bagnis.html,Luciano Darderi,Facundo Bagnis,0.56799,0.77648,12,5,0.705882352941177,0,0,1266,27/2/2024 2:56:30 PM
/home/sports/hdd2/huangfy/charting/20240210-M-Cordoba-SF-Luciano_Darderi-Sebastian_Baez.html,Luciano Darderi,Sebastian Baez,0.57273,0.6182,15,10,0.6,0,0,3270,27/2/2024 2:56:36 PM
/home/sports/hdd2/huangfy/charting/20240210-M-Cordoba-SF-Facundo_Bagnis-Federico_Coria.html,Facundo Bagnis,Federico Coria,0.66648,0.71725,13,8,0.619047619047619,0,0,1928,27/2/2024 2:56:45 PM
/home/sports/hdd2/huangfy/charting/20240207-M-Cordoba-R16-Jaume_Munar-Francisco_Cerundolo.html,Jaume Munar,Francisco Cerundolo,0.58393,0.6053,13,9,0.590909090909091,0,0,1782,27/2/2024 2:56:50 PM
/home/sports/hdd2/huangfy/charting/20240211-W-Cluj_Napoca-F-Ana_Bogdan-Karolina_Pliskova.html,Ana Bogdan,Karolina Pliskova,0.24153,0.32395,12,7,0.631578947368421,0,0,1042,27/2/2024 2:56:56 PM
/home/sports/hdd2/huangfy/charting/20240210-W-Cluj_Napoca-SF-Harriet_Dart-Karolina_Pliskova.html,Harriet Dart,Karolina Pliskova,0.2973,0.37358,12,6,0.666666666666667,0.00166944908180301,2,1198,27/2/2024 2:57:05 PM
/home/sports/hdd2/huangfy/charting/20240211-M-Marseille-F-Ugo_Humbert-Grigor_Dimitrov.html,Ugo Humbert,Grigor Dimitrov,0.53109,0.66791,12,7,0.631578947368421,0,0,944,27/2/2024 2:57:11 PM
/home/sports/hdd2/huangfy/charting/20240210-M-Marseille-SF-Hubert_Hurkacz-Ugo_Humbert.html,Hubert Hurkacz,Ugo Humbert,0.37555,0.49285,12,8,0.6,0,0,974,27/2/2024 2:57:15 PM
/home/sports/hdd2/huangfy/charting/20240209-M-Marseille-QF-Hubert_Hurkacz-Tomas_Machac.html,Hubert Hurkacz,Tomas Machac,0.65494,0.75548,12,7,0.631578947368421,0,0,790,27/2/2024 2:57:21 PM
/home/sports/hdd2/huangfy/charting/20240208-M-Marseille-R16-Hubert_Hurkacz-Alexander_Shevchenko.html,Hubert Hurkacz,Alexander Shevchenko,0.82671,0.87671,12,5,0.705882352941177,0,0,954,27/2/2024 2:57:27 PM
/home/sports/hdd2/huangfy/charting/20240208-M-Marseille-R16-Felix_Auger_Aliassime-Zhizhen_Zhang.html,Felix Auger Aliassime,Zhizhen Zhang,0.28973,0.3692,12,8,0.6,0,0,990,27/2/2024 2:57:31 PM
/home/sports/hdd2/huangfy/charting/20240208-M-Marseille-R16-Arthur_Rinderknech-Jiri_Lehecka.html,Arthur Rinderknech,Jiri Lehecka,0.51976,0.62366,14,11,0.56,0,0,1586,27/2/2024 2:57:37 PM
/home/sports/hdd2/huangfy/charting/20240206-M-Marseille-R32-Hugo_Grenier-Sebastian_Korda.html,Hugo Grenier,Sebastian Korda,0.46665,0.53559,15,15,0.5,0,0,1924,27/2/2024 2:57:46 PM
/home/sports/hdd2/huangfy/charting/20240211-W-Abu_Dhabi-F-Elena_Rybakina-Daria_Kasatkina.html,Elena Rybakina,Daria Kasatkina,0.7565,0.82322,12,5,0.705882352941177,0,0,1172,27/2/2024 2:57:51 PM
/home/sports/hdd2/huangfy/charting/20240210-W-Abu_Dhabi-SF-Elena_Rybakina-Liudmila_Samsonova.html,Elena Rybakina,Liudmila Samsonova,0.67212,0.74235,16,8,0.666666666666667,0.00161290322580645,2,1240,27/2/2024 2:57:55 PM
/home/sports/hdd2/huangfy/charting/20240207-W-Abu_Dhabi-R16-Emma_Raducanu-Ons_Jabeur.html,Emma Raducanu,Ons Jabeur,0.26439,0.34101,12,5,0.705882352941177,0,0,1158,27/2/2024 2:58:01 PM
/home/sports/hdd2/huangfy/charting/20240205-W-Abu_Dhabi-R32-Marie_Bouzkova-Emma_Raducanu.html,Marie Bouzkova,Emma Raducanu,0.18391,0.2236,12,5,0.705882352941177,0,0,1300,27/2/2024 2:58:06 PM
/home/sports/hdd2/huangfy/charting/20240204-M-Davis_Cup_Qualifiers-RR-Alejandro_Tabilo-Ignacio_Buse.html,Alejandro Tabilo,Ignacio Buse,0.46216,0.6171,14,11,0.56,0,0,687,27/2/2024 2:58:10 PM
/home/sports/hdd2/huangfy/charting/20240203-M-Davis_Cup_Qualifiers-RR-Marc_Andrea_Huesler-Botic_Van_De_Zandschulp.html,Marc Andrea Huesler,Botic Van De Zandschulp,0.32477,0.41565,18,16,0.529411764705882,0,0,1568,27/2/2024 2:58:17 PM
/home/sports/hdd2/huangfy/charting/20240203-M-Davis_Cup_Qualifiers-RR-Leandro_Riedi-Tallon_Griekspoor.html,Leandro Riedi,Tallon Griekspoor,0.29846,0.44354,14,12,0.538461538461538,0,0,1204,27/2/2024 2:58:24 PM
/home/sports/hdd2/huangfy/charting/20240202-M-Davis_Cup_Qualifiers-RR-Tallon_Griekspoor-Marc_Andrea_Huesler.html,Tallon Griekspoor,Marc Andrea Huesler,0.54106,0.66851,14,12,0.538461538461538,0,0,1264,27/2/2024 2:58:30 PM
/home/sports/hdd2/huangfy/charting/20240202-M-Davis_Cup_Qualifiers-RR-Leandro_Riedi-Botic_Van_De_Zandschulp.html,Leandro Riedi,Botic Van De Zandschulp,0.46602,0.58842,13,10,0.565217391304348,0,0,1344,27/2/2024 2:58:37 PM
/home/sports/hdd2/huangfy/charting/20240202-M-Davis_Cup_Qualifiers-RR-Elias_Ymer-Gustavo_Heide.html,Elias Ymer,Gustavo Heide,0.7204,0.79528,16,10,0.615384615384615,0,0,1376,27/2/2024 2:58:43 PM
/home/sports/hdd2/huangfy/charting/20240204-W-Linz-F-Jelena_Ostapenko-Ekaterina_Alexandrova.html,Jelena Ostapenko,Ekaterina Alexandrova,0.68508,0.76499,12,5,0.705882352941177,0,0,800,27/2/2024 2:58:51 PM
/home/sports/hdd2/huangfy/charting/20240201-W-Linz-R16-Anastasia_Potapova-Elisabetta_Cocciaretto.html,Anastasia Potapova,Elisabetta Cocciaretto,0.37095,0.42469,16,17,0.484848484848485,0,0,3076,27/2/2024 2:58:56 PM
/home/sports/hdd2/huangfy/charting/20240130-W-Linz-R32-Angelique_Kerber-Lucia_Bronzetti.html,Angelique Kerber,Lucia Bronzetti,0.12826,0.23452,12,4,0.75,0,0,1090,27/2/2024 2:59:01 PM
